RecordKey	SurveyKey	SampleKey	StartDate	EndDate	DateType	Date	TaxonVersionKey	TaxonName	GridReference	East	North	Projection	Precision	SiteKey	SiteName	Recorder	Determiner	ZeroAbundance	UnderValidation	ImagePath	Determiner name	Abundance	Record comment	Life stage	Sex
24509564623784529			05/10/2012	05/10/2012	D	05/10/2012	NBNSYS0000005645	Sympetrum striolatum	X382974	238250	97450	OSI	100		Ballyvooney park	Brian Power		False	False		brian power	2	pair in tandem		
24509564623784530			14/09/2013	14/09/2013	D	14/09/2013	NBNSYS0000005645	Sympetrum striolatum	X433990	243350	99050	OSI	100		Bunmahon	K. Finch		False	False		K. Finch	1		Adult	Male
24509564623784531			15/08/2015	15/08/2015	D	15/08/2015	NBNSYS0000005627	Aeshna mixta	X568989	256850	98950	OSI	100		Newtown Cove	Rory O'Callaghan		False	False		Rory O'Callaghan	1		Adult	Female
24509564623784532			05/09/2015	05/09/2015	D	05/09/2015	NBNSYS0000005625	Aeshna grandis		-8.9201200000	53.0233800000	WGS84	100		Lough Bunny	Liam Lysaght		False	False		Liam Lysaght				
24509564623784533			05/09/2015	05/09/2015	D	05/09/2015	NBNSYS0000005645	Sympetrum striolatum		-9.0325200000	52.9990000000	WGS84	100		Gortlecka	Liam Lysaght		False	False		Liam Lysaght				
24509564623784534			05/09/2015	05/09/2015	D	05/09/2015	NBNSYS0000005625	Aeshna grandis		-9.0325200000	52.9990000000	WGS84	100		Gortlecka	Liam Lysaght		False	False		Liam Lysaght				
24509564623784535			04/09/2015	04/09/2015	D	04/09/2015	NBNSYS0000005627	Aeshna mixta		-6.5197800000	52.2588400000	WGS84	100		Loughgunnen mayglass	Jimmy Goodwin		False	False		Jimmy Goodwin	4	In the rides	Adult	
24509564623784536			20/08/2015	20/08/2015	D	20/08/2015	NHMSYS0000344179	Ischnura elegans		-9.3117900000	53.4245900000	WGS84	100		Ballynahinch lake	Sarah Healy		False	False		Sarah Healy	1		Adult	
24509564623784537			16/08/2015	16/08/2015	D	16/08/2015	NBNSYS0000005625	Aeshna grandis		-6.9469900000	52.5976300000	WGS84	100		River Barrow	Liam Lysaght		False	False		Liam Lysaght			Adult	
24509564623784538			13/08/2015	13/08/2015	D	13/08/2015	NBNSYS0000005625	Aeshna grandis		-7.1719300000	52.3093300000	WGS84	100		Kilmacow	Liam Lysaght		False	False		Liam Lysaght				
24509564623784539			10/08/2015	10/08/2015	D	10/08/2015	NBNSYS0000005625	Aeshna grandis		-7.1937800000	52.2479700000	WGS84	100		Woodstown	Liam Lysaght		False	False		Liam Lysaght				
24509564623784540			10/08/2015	10/08/2015	D	10/08/2015	NBNSYS0000005645	Sympetrum striolatum		-7.1890100000	52.2517100000	WGS84	100		Woodstown	Liam Lysaght		False	False		Liam Lysaght				
24509564623784541			10/08/2015	10/08/2015	D	10/08/2015	NBNSYS0000005645	Sympetrum striolatum		-6.1376900000	53.2844300000	WGS84	100		Royal Terrace West	Ciaran Taylor		False	False		Ciaran Taylor			Adult	
24509564623784542			10/08/2015	10/08/2015	D	10/08/2015	NBNSYS0000005616	Calopteryx virgo		-6.1376900000	53.2844300000	WGS84	100		Royal Terrace West	Ciaran Taylor		False	False		Ciaran Taylor			Adult	
24509564623784543			09/08/2015	09/08/2015	D	09/08/2015	NBNSYS0000005645	Sympetrum striolatum		-6.7208600000	52.7352400000	WGS84	100		Altamont gardens	Andrew Power		False	False		Andrew Power			Adult	
24509564623784544			09/08/2015	09/08/2015	D	09/08/2015	NBNSYS0000005625	Aeshna grandis		-6.7208600000	52.7352400000	WGS84	100		Altamont gardens	Andrew Power		False	False		Andrew Power			Adult	
24509564623784545			09/08/2015	09/08/2015	D	09/08/2015	NHMSYS0000344179	Ischnura elegans		-6.7208600000	52.7352400000	WGS84	100		Altamont gardens	Andrew Power		False	False		Andrew Power			Adult	
24509564623784546			09/08/2015	09/08/2015	D	09/08/2015	NBNSYS0000005617	Calopteryx splendens		-6.7208600000	52.7352400000	WGS84	100		Altamont gardens	Andrew Power		False	False		Andrew Power			Adult	
24509564623784547			09/08/2015	09/08/2015	D	09/08/2015	NBNSYS0000005645	Sympetrum striolatum		-6.1375800000	53.2845900000	WGS84	100		Royal Terrace West	Ciaran Taylor		False	False		Ciaran Taylor		first dragonfly at my new pond	Adult	
24509564623784548			08/08/2015	08/08/2015	D	08/08/2015	NBNSYS0000005645	Sympetrum striolatum		-7.0915000000	52.5967900000	WGS84	100		Red Bog	Liam Lysaght		False	False		Liam Lysaght				
24509564623784549			31/07/2015	31/07/2015	D	31/07/2015	NBNSYS0000005645	Sympetrum striolatum		-6.5211200000	52.2589500000	WGS84	100		Loughgunnen mayglass	Jimmy Goodwin		False	False		Jimmy Goodwin	20	In the rides and sheltered places.	Adult	
24509564623784550			23/07/2015	23/07/2015	D	23/07/2015	NBNSYS0000005630	Anax imperator		-6.5207500000	52.2589100000	WGS84	100		Loughgunnen mayglass	Jimmy Goodwin		False	False		Jimmy Goodwin				
24509564623784551			10/07/2015	10/07/2015	D	10/07/2015	NBNSYS0000005645	Sympetrum striolatum		-8.9764700000	52.8614500000	WGS84	100		Ennis	Domhnall Finch		False	False		Domhnall Finch	15		Adult	
24509564623784552			27/06/2015	27/06/2015	D	27/06/2015	NBNSYS0000005606	Coenagrion puella		-7.0651600000	52.5963100000	WGS84	100		Bramblestown	Liam Lysaght		False	False		Liam Lysaght				
24509564623784553			22/06/2015	22/06/2015	D	22/06/2015	NBNSYS0000005616	Calopteryx virgo		-8.5263800000	51.9369400000	WGS84	100		Monard Glen	Tim Butter		False	False		Tim Butter	3		Adult	
24509564623784554			14/06/2015	14/06/2015	D	14/06/2015	NHMSYS0000344179	Ischnura elegans		-7.6830500000	52.0063500000	WGS84	100		Moonamean Old Parish	Alice Power		False	False		Alice Power	3	Found on the edge of Moonamean lake		
24509564623784555			14/06/2015	14/06/2015	D	14/06/2015	NBNSYS0000005616	Calopteryx virgo		-8.9900400000	52.1239900000	WGS84	100		Along R583	Liam Lysaght		False	False		Liam Lysaght				
24509564623784556			10/06/2015	10/06/2015	D	10/06/2015	NBNSYS0000005616	Calopteryx virgo		-7.4571800000	52.5333200000	WGS84	100		Kyleadohir NNR	Lorcan Scott		False	False		Lorcan Scott	1	near wet drain	Adult	
24509564623784557			09/06/2015	09/06/2015	D	09/06/2015	NBNSYS0000005622	Brachytron pratense		-6.2565700000	53.3377400000	WGS84	100		St. Stephen's Green	Michael O'Donnell		False	False		Michael O'Donnell	1		Adult	
24509564623784558			16/05/2015	16/05/2015	D	16/05/2015	NBNSYS0000005599	Pyrrhosoma nymphula		-8.6161600000	54.0650200000	WGS84	100		Drinane	Declan Mac Gabhann		False	False		Declan Mac Gabhann			Adult	
24509564623784559			26/05/2015	26/05/2015	D	26/05/2015	NBNSYS0000005606	Coenagrion puella		-6.5207600000	52.2594900000	WGS84	100		Loughgunnen mayglass	Jimmy Goodwin		False	False		Jimmy Goodwin	1	Immature	Adult	
24509564623784560			26/05/2015	26/05/2015	D	26/05/2015	NBNSYS0000005622	Brachytron pratense		-6.5207900000	52.2590800000	WGS84	100		Loughgunnen mayglass	Jimmy Goodwin		False	False		Jimmy Goodwin		Please note: correction to my earlier record of the 24-5-15 which was for Common Hawkers		
24509564623784561			24/05/2015	24/05/2015	D	24/05/2015	NBNSYS0000005624	Aeshna juncea		-6.5208900000	52.2590800000	WGS84	100		Loughgunnen killinick	Jimmy Goodwin		False	False		Jimmy Goodwin	4		Adult	
24509564623784562			23/04/2015	23/04/2015	D	23/04/2015	NBNSYS0000005599	Pyrrhosoma nymphula		-6.6790100000	52.6665500000	WGS84	100		Kildavin Wood	Andrew Power		False	False		Andrew Power			Adult	
24509564623784563			21/09/2014	21/09/2014	D	21/09/2014	NBNSYS0000005624	Aeshna juncea		-6.6757400000	52.2490900000	WGS84	100		Giblets town	Zoe Devlin		False	False		Zoe Devlin	2		Adult	
24509564623784564			18/08/2014	18/08/2014	D	18/08/2014	NBNSYS0000005625	Aeshna grandis		-8.4435900000	54.2727100000	WGS84	100		Hazelwood	Liam Lysaght		False	False		Liam Lysaght			Adult	
24509564623784565			01/08/2014	01/08/2014	D	01/08/2014	NBNSYS0000005630	Anax imperator		-7.2075900000	52.1726600000	WGS84	100		Ballyscanlon	Liam Lysaght		False	False		Liam Lysaght			Adult	
24509564623784566			17/07/2012	17/07/2012	D	17/07/2012	NBNSYS0000005627	Aeshna mixta	T049071	304950	107150	OSI	100		Tacumshin Lake	Killian Mullarney		False	False		Killian Mullarney		I observed at least two Migrant Hawkers while walking along a farm track		
24509564623784567			15/07/2015	15/07/2015	D	15/07/2015	NHMSYS0000344169	Anax parthenope	T051056	305150	105650	OSI	100		Tacumshin Lake	Killian Mullarney		False	False		Killian Mullarney	1	I had brief but adequate views of a Lesser Emperor Anax parthenope near the sluice at Tacumshin lake yesterday. I am familiar with the species and very familiar with Emperor dragonfly. A description can be supplied if required		
24509564623784568			03/07/2012	03/07/2012	D	03/07/2012	NHMSYS0000344188	Sympetrum fonscolombii	T053064	305350	106450	OSI	100		Tacumshin Lake	Killian Mullarney		False	False		Killian Mullarney				
24509564623784569			26/07/1994	26/07/1994	D	26/07/1994	NBNSYS0000005645	Sympetrum striolatum	R308946	130850	194650	OSI	100		Gortlecka Kilnaboy	Liam Lysaght		False	False		Liam Lysaght			Adult	
24509564623784570			26/07/1994	26/07/1994	D	26/07/1994	NBNSYS0000005625	Aeshna grandis	R308946	130850	194650	OSI	100		Gortlecka Kilnaboy	Liam Lysaght		False	False		Liam Lysaght	<10		Adult	
24509564623784571			04/06/2012	04/06/2012	D	04/06/2012	NBNSYS0000005606	Coenagrion puella	V909568	90950	56850	OSI	100		Downy Lake Glengarriff Nature Reserve	Clare Heardman		False	False		Clare Heardman	>100	A rare sunny afternoon for this year, after a rainy morning.		
24509564623784572			04/06/2012	04/06/2012	D	04/06/2012	NBNSYS0000005616	Calopteryx virgo	V909568	90950	56850	OSI	100		Downy Lake Glengarriff Nature Reserve	Clare Heardman		False	False		Clare Heardman	>20	A rare sunny afternoon for this year, after a rainy morning.		
24509564623784573			04/06/2012	04/06/2012	D	04/06/2012	NHMSYS0000344179	Ischnura elegans	V909568	90950	56850	OSI	100		Downy Lake Glengarriff Nature Reserve	Clare Heardman		False	False		Clare Heardman	>20	A rare sunny afternoon for this year, after a rainy morning.		
24509564623784574			04/06/2012	04/06/2012	D	04/06/2012	NBNSYS0000005602	Enallagma cyathigerum	V909568	90950	56850	OSI	100		Downy Lake Glengarriff Nature Reserve	Clare Heardman		False	False		Clare Heardman	<10	A rare sunny afternoon for this year, after a rainy morning.		
24509564623784575			04/06/2012	04/06/2012	D	04/06/2012	NBNSYS0000005632	Cordulia aenea	V909568	90950	56850	OSI	100		Downy Lake Glengarriff Nature Reserve	Clare Heardman		False	False		Clare Heardman	5	A rare sunny afternoon for this year, after a rainy morning.		
24509564623784576			04/06/2012	04/06/2012	D	04/06/2012	NBNSYS0000005639	Libellula quadrimaculata	V909568	90950	56850	OSI	100		Downy Lake Glengarriff Nature Reserve	Clare Heardman		False	False		Clare Heardman	10	A rare sunny afternoon for this year, after a rainy morning.		
24509564623784577			04/06/2012	04/06/2012	D	04/06/2012	NBNSYS0000005599	Pyrrhosoma nymphula	V909568	90950	56850	OSI	100		Downy Lake Glengarriff Nature Reserve	Clare Heardman		False	False		Clare Heardman	>50	A rare sunny afternoon for this year, after a rainy morning.		
24509564623784578			07/06/2012	07/06/2012	D	07/06/2012	NBNSYS0000005606	Coenagrion puella	V782632	78250	63250	OSI	100		Ardea West Tuosist	Fionn Moore		False	False		Fionn Moore	10			
24509564623784579			07/06/2012	07/06/2012	D	07/06/2012	NHMSYS0000344179	Ischnura elegans	V782632	78250	63250	OSI	100		Ardea West Tuosist	Fionn Moore		False	False		Fionn Moore	>200			
24509564623784580			07/06/2012	07/06/2012	D	07/06/2012	NBNSYS0000005639	Libellula quadrimaculata	V782632	78250	63250	OSI	100		Ardea West Tuosist	Fionn Moore		False	False		Fionn Moore	2			
24509564623784581			07/06/2012	07/06/2012	D	07/06/2012	NBNSYS0000005640	Orthetrum coerulescens	V782632	78250	63250	OSI	100		Ardea West Tuosist	Fionn Moore		False	False		Fionn Moore	4			
24509564623784582			07/06/2012	07/06/2012	D	07/06/2012	NBNSYS0000005605	Coenagrion pulchellum	V782632	78250	63250	OSI	100		Ardea West Tuosist	Fionn Moore		False	False		Fionn Moore	3			
24509564623784583			06/06/2012	06/06/2012	D	06/06/2012	NBNSYS0000005639	Libellula quadrimaculata	S5743	257500	143500	OSI	1000		Thomastown Quarry	Liam Lysaght		False	False		Liam Lysaght	<10		Adult	
24509564623784584			10/06/2012	10/06/2012	D	10/06/2012	NBNSYS0000005606	Coenagrion puella	W801721	180150	72150	OSI	100		Fota gardens little island	Leon van der Noll		False	False		Leon van der Noll	<10	2 seen. Rainy day, few seen, population known to be much larger in bright weather	Adult	Male
24509564623784585			10/06/2012	10/06/2012	D	10/06/2012	NHMSYS0000344179	Ischnura elegans	W801721	180150	72150	OSI	100		Fota gardens little island	Leon van der Noll		False	False		Leon van der Noll	1	1 seen. Rainy day, one seen, population known to be much larger in bright weather	Adult	Male
24509564623784586			10/06/2012	10/06/2012	D	10/06/2012	NBNSYS0000005606	Coenagrion puella	N056052	205650	205250	OSI	100		Birr Castle Demesne Birr	Liam Lysaght		False	False		Liam Lysaght	<10			
24509564623784587			10/06/2012	10/06/2012	D	10/06/2012	NBNSYS0000005602	Enallagma cyathigerum	N0505	205500	205500	OSI	1000		Birr Castle Demesne Birr	Liam Lysaght		False	False		Liam Lysaght	<10			
24509564623784588			10/06/2012	10/06/2012	D	10/06/2012	NBNSYS0000005639	Libellula quadrimaculata	N0505	205500	205500	OSI	1000		Birr Castle Demesne Birr	Liam Lysaght		False	False		Liam Lysaght	1			
24509564623784589			10/06/2012	10/06/2012	D	10/06/2012	NBNSYS0000005599	Pyrrhosoma nymphula	N0505	205500	205500	OSI	1000		Birr Castle Demesne Birr	Liam Lysaght		False	False		Liam Lysaght	1			
24509564623784590			01/06/2012	01/06/2012	D	01/06/2012	NBNSYS0000005599	Pyrrhosoma nymphula	G624783	162450	378350	OSI	100		Umascan Kilcar	John O Boyle		False	False		John O Boyle	<10	male & female copulating	Adult	Male
24509564623784591			12/06/2012	12/06/2012	D	12/06/2012	NBNSYS0000005606	Coenagrion puella	R3291	132500	191500	OSI	1000		Rinroe Coforin	Liam Lysaght		False	False		Liam Lysaght				
24509564623784592			12/06/2012	12/06/2012	D	12/06/2012	NBNSYS0000005602	Enallagma cyathigerum	R3291	132500	191500	OSI	1000		Rinroe Coforin	Liam Lysaght		False	False		Liam Lysaght				
24509564623784593			12/06/2012	12/06/2012	D	12/06/2012	NBNSYS0000005639	Libellula quadrimaculata	R3291	132500	191500	OSI	1000		Rinroe Coforin	Liam Lysaght		False	False		Liam Lysaght	>10			
24509564623784594			12/06/2012	12/06/2012	D	12/06/2012	NBNSYS0000005640	Orthetrum coerulescens	R3291	132500	191500	OSI	1000		Rinroe Coforin	Liam Lysaght		False	False		Liam Lysaght	>10			
24509564623784595			12/06/2012	12/06/2012	D	12/06/2012	NBNSYS0000005602	Enallagma cyathigerum	R3784	137500	184500	OSI	1000		Curraderra Ennis	Liam Lysaght		False	False		Liam Lysaght	<10		Adult	
24509564623784596			28/08/2008	28/08/2008	D	28/08/2008	NBNSYS0000005625	Aeshna grandis	S9073	290500	173500	OSI	1000		Rathwood Garden Centre	Elizabeth McHugh		False	False		Elizabeth McHugh				
24509564623784597			28/08/2008	28/08/2008	D	28/08/2008	NBNSYS0000005645	Sympetrum striolatum	S9073	290500	173500	OSI	1000		Rathwood Garden Centre	Elizabeth McHugh		False	False		Elizabeth McHugh				
24509564623784598			28/08/2008	28/08/2008	D	28/08/2008	NBNSYS0000005613	Lestes sponsa	S9073	290500	173500	OSI	1000		Rathwood Garden Centre	Elizabeth McHugh		False	False		Elizabeth McHugh				
24509564623784599			28/08/2008	28/08/2008	D	28/08/2008	NBNSYS0000005650	Sympetrum sanguineum	S9073	290500	173500	OSI	1000		Rathwood Garden Centre	Elizabeth McHugh		False	False		Elizabeth McHugh				
24509564623784600			05/08/2011	05/08/2011	D	05/08/2011	NBNSYS0000005651	Sympetrum danae	G019224	101950	322450	OSI	100		Corvoderry Bog Co. Mayo	Ecologists Ireland; Ryan Wilson-Parr		False	False		Ecologists Ireland; Ryan Wilson-Parr	1	PB3- Lowland blanket bog	Adult	
24509564623784601			05/08/2011	05/08/2011	D	05/08/2011	NBNSYS0000005651	Sympetrum danae	G020220	102050	322050	OSI	100		Corvoderry Bog Co. Mayo	Ecologists Ireland; Ryan Wilson-Parr		False	False		Ecologists Ireland; Ryan Wilson-Parr	<10	PB3- Lowland blanket bog	Adult	
24509564623784602			05/08/2011	05/08/2011	D	05/08/2011	NBNSYS0000005651	Sympetrum danae	G021219	102150	321950	OSI	100		Corvoderry Bog Co. Mayo	Ecologists Ireland; Ryan Wilson-Parr		False	False		Ecologists Ireland; Ryan Wilson-Parr	<10	PB3- Lowland blanket bog	Adult	
24509564623784603			06/08/2011	06/08/2011	D	06/08/2011	NBNSYS0000005651	Sympetrum danae	G016205	101650	320550	OSI	100		Corvoderry Bog Co. Mayo	Ecologists Ireland; Ryan Wilson-Parr		False	False		Ecologists Ireland; Ryan Wilson-Parr	1	PB3- Lowland blanket bog	Adult	
24509564623784604			06/08/2011	06/08/2011	D	06/08/2011	NBNSYS0000005651	Sympetrum danae	G019226	101950	322650	OSI	100		Corvoderry Bog Co. Mayo	Ecologists Ireland; Ryan Wilson-Parr		False	False		Ecologists Ireland; Ryan Wilson-Parr	<10	FL1- Dystrophic lakes	Adult	
24509564623784605			06/08/2011	06/08/2011	D	06/08/2011	NBNSYS0000005613	Lestes sponsa	G021216	102150	321650	OSI	100		Corvoderry Bog Co. Mayo	Ecologists Ireland; Ryan Wilson-Parr		False	False		Ecologists Ireland; Ryan Wilson-Parr	<10	PB3- Lowland blanket bog	Adult	
24509564623784606			05/08/2011	05/08/2011	D	05/08/2011	NBNSYS0000005613	Lestes sponsa	G019226	101950	322650	OSI	100		Corvoderry Bog Co. Mayo	Ecologists Ireland; Ryan Wilson-Parr		False	False		Ecologists Ireland; Ryan Wilson-Parr	<10	FL1 - Dystrophic lakes	Adult	
24509564623784607			05/08/2011	05/08/2011	D	05/08/2011	NBNSYS0000005645	Sympetrum striolatum	G019226	101950	322650	OSI	100		Corvoderry Bog Co. Mayo	Ecologists Ireland; Ryan Wilson-Parr		False	False		Ecologists Ireland; Ryan Wilson-Parr	<10	FL1 - Dystrophic lakes	Adult	
24509564623784608			05/08/2011	05/08/2011	D	05/08/2011	NBNSYS0000005645	Sympetrum striolatum	G022216	102250	321650	OSI	100		Corvoderry Bog Co. Mayo	Ecologists Ireland; Ryan Wilson-Parr		False	False		Ecologists Ireland; Ryan Wilson-Parr	10 to 50	FL1 - Dystrophic lakes	Adult	
24509564623784609			05/08/2011	05/08/2011	D	05/08/2011	NBNSYS0000005624	Aeshna juncea	G019226	101950	322650	OSI	100		Corvoderry Bog Co. Mayo	Ecologists Ireland; Ryan Wilson-Parr		False	False		Ecologists Ireland; Ryan Wilson-Parr	10 to 50	PF2- Poor fen and flush/PB3-Lowland blanket bog	Adult	
24509564623784610			05/08/2011	05/08/2011	D	05/08/2011	NBNSYS0000005624	Aeshna juncea	G020220	102050	322050	OSI	100		Corvoderry Bog Co. Mayo	Ecologists Ireland; Ryan Wilson-Parr		False	False		Ecologists Ireland; Ryan Wilson-Parr	<10	PB3-Lowland blanket bog	Adult	
24509564623784611			05/06/2012	05/06/2012	D	05/06/2012	NHMSYS0000344179	Ischnura elegans	S721395	272150	139550	OSI	100		Weir St. Mullins	Edward W. Delaney		False	False		Edward W. Delaney	<10		Adult	
24509564623784612			16/06/2012	16/06/2012	D	16/06/2012	NBNSYS0000005606	Coenagrion puella	S7150	271500	150500	OSI	1000		River Barrow Borris	Liam Lysaght		False	False		Liam Lysaght				
24509564623784613			16/06/2012	16/06/2012	D	16/06/2012	NBNSYS0000005617	Calopteryx splendens	S7150	271500	150500	OSI	1000		River Barrow Borris	Liam Lysaght		False	False		Liam Lysaght				
24509564623784614			16/06/2012	16/06/2012	D	16/06/2012	NBNSYS0000005616	Calopteryx virgo	S7150	271500	150500	OSI	1000		River Barrow Borris	Liam Lysaght		False	False		Liam Lysaght				
24509564623784615			16/06/2012	16/06/2012	D	16/06/2012	NHMSYS0000344179	Ischnura elegans	S7150	271500	150500	OSI	1000		River Barrow Borris	Liam Lysaght		False	False		Liam Lysaght				
